doc_id,source_file_name,source_path_current,size_bytes,page_count,pdf_kind
swhgz_ae0e37516948,（嘉庆）新修江宁府志（二）.pdf,<LOCAL_SOURCE_ROOT>/（嘉庆）新修江宁府志（二）.pdf,29985090,359,scanned_image_pdf_no_text_layer
swhgz_4d42b5b3aef4,（嘉庆）松江府志（卷一至卷二十六）.pdf,<LOCAL_SOURCE_ROOT>/（嘉庆）松江府志（卷一至卷二十六）.pdf,49135962,575,scanned_image_pdf_no_text_layer
swhgz_4f4168ccc08f,（嘉庆）松江府志（卷七十六至卷八十四）.pdf,<LOCAL_SOURCE_ROOT>/（嘉庆）松江府志（卷七十六至卷八十四）.pdf,19350822,219,scanned_image_pdf_no_text_layer
swhgz_fa4c9b29094f,（嘉庆）松江府志（卷二十七至卷五十五）.pdf,<LOCAL_SOURCE_ROOT>/（嘉庆）松江府志（卷二十七至卷五十五）.pdf,48969487,657,scanned_image_pdf_no_text_layer
swhgz_4246d0a6d289,（嘉庆）松江府志（卷五十六至卷七十五）.pdf,<LOCAL_SOURCE_ROOT>/（嘉庆）松江府志（卷五十六至卷七十五）.pdf,36624124,426,scanned_image_pdf_no_text_layer
swhgz_4dae6c5a41e0,（嘉庆）直隶太仓州志（一）.pdf,<LOCAL_SOURCE_ROOT>/（嘉庆）直隶太仓州志（一）.pdf,30989488,422,scanned_image_pdf_no_text_layer
swhgz_1dcf6d25fc94,（嘉庆）直隶太仓州志（三）.pdf,<LOCAL_SOURCE_ROOT>/（嘉庆）直隶太仓州志（三）.pdf,22070126,279,scanned_image_pdf_no_text_layer
swhgz_278cced0bb48,（嘉庆）直隶太仓州志（二）.pdf,<LOCAL_SOURCE_ROOT>/（嘉庆）直隶太仓州志（二）.pdf,23904509,284,scanned_image_pdf_no_text_layer
swhgz_413252fd92aa,（宝祐）重修琴川志.pdf,<LOCAL_SOURCE_ROOT>/（宝祐）重修琴川志.pdf,7433544,102,scanned_image_pdf_no_text_layer
swhgz_3e14f5774676,（弘治）重修无锡县志.pdf,<LOCAL_SOURCE_ROOT>/（弘治）重修无锡县志.pdf,34273342,940,scanned_image_pdf_no_text_layer
swhgz_f7b73f8b54c1,（民国）安徽概览.pdf,<LOCAL_SOURCE_ROOT>/（民国）安徽概览.pdf,44123964,371,scanned_image_pdf_no_text_layer
swhgz_9150eaf92fe1,（淳祐）玉峰志 （咸淳）玉峰续志.pdf,<LOCAL_SOURCE_ROOT>/（淳祐）玉峰志 （咸淳）玉峰续志.pdf,2827434,55,scanned_image_pdf_no_text_layer
swhgz_d484edc58aa1,（清）张泽志稿·张泽志·干山志·民国佘山小志.pdf,<LOCAL_SOURCE_ROOT>/（清）张泽志稿·张泽志·干山志·民国佘山小志.pdf,29359549,508,scanned_image_pdf_no_text_layer
swhgz_3e83aa1cea5d,（清）朱泾志·干巷志·寒圩志·重辑张堰志.pdf,<LOCAL_SOURCE_ROOT>/（清）朱泾志·干巷志·寒圩志·重辑张堰志.pdf,183593391,669,scanned_image_pdf_no_text_layer
swhgz_3a781e6e76ce,（清）罗店镇志 （民国）盛桥里志 大场里志 江湾 (1).pdf,<LOCAL_SOURCE_ROOT>/（清）罗店镇志 （民国）盛桥里志 大场里志 江湾 (1).pdf,28488624,458,scanned_image_pdf_no_text_layer
swhgz_c82eb4c8bf7c,（清）罗店镇志 （民国）盛桥里志 大场里志 江湾.pdf,<LOCAL_SOURCE_ROOT>/（清）罗店镇志 （民国）盛桥里志 大场里志 江湾.pdf,27334950,474,scanned_image_pdf_no_text_layer
swhgz_8e1de6dd7574,（清）重辑枫泾小志·续修枫泾小志.pdf,<LOCAL_SOURCE_ROOT>/（清）重辑枫泾小志·续修枫泾小志.pdf,36190528,708,scanned_image_pdf_no_text_layer
swhgz_054a3f6b3531,（绍熙）云间志.pdf,<LOCAL_SOURCE_ROOT>/（绍熙）云间志.pdf,3886686,79,scanned_image_pdf_no_text_layer
swhgz_641cfa49561e,（至正）昆山郡志.pdf,<LOCAL_SOURCE_ROOT>/（至正）昆山郡志.pdf,2857808,47,scanned_image_pdf_no_text_layer
swhgz_a67aee619047,（至顺）镇江志.pdf,<LOCAL_SOURCE_ROOT>/（至顺）镇江志.pdf,16116214,203,scanned_image_pdf_no_text_layer
swhgz_8de9b5845a20,（连云港市）海州区志.pdf,<LOCAL_SOURCE_ROOT>/（连云港市）海州区志.pdf,17167471,540,scanned_image_pdf_no_text_layer
swhgz_842a00b22f4b,（道光）来安县志.pdf,<LOCAL_SOURCE_ROOT>/（道光）来安县志.pdf,4229532,519,searchable_text_pdf
